decl,decl_fanout,qid_index,qid,qid_label,qid_status,qid_importance,is_primary_decl_of_qid,qid_other_decls,wikipedia_url,wikidata_url,mathlib_doc_url,decision,notes
FirstOrder.Language,4,4/4,Q8078,Logic,formalized,Top,TRUE,"FirstOrder.Language.BoundedFormula, FirstOrder.Language.Formula, FirstOrder.Language.Theory, FirstOrder.Language.Theory.ModelsBoundedFormula",https://en.wikipedia.org/wiki/Logic,https://www.wikidata.org/wiki/Q8078,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=FirstOrder.Language,,
HasFDerivAtFilter,4,1/4,Q1520713,Linearization,formalized,High,FALSE,"ApproximatesLinearOn, HasFDerivAt, fderiv, taylorWithinEval",https://en.wikipedia.org/wiki/Linearization,https://www.wikidata.org/wiki/Q1520713,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasFDerivAtFilter,,
HasFDerivAtFilter,4,2/4,Q2071054,Linear approximation,formalized,High,FALSE,"ApproximatesLinearOn, HasDerivAt, HasFDerivAt",https://en.wikipedia.org/wiki/Linear_approximation,https://www.wikidata.org/wiki/Q2071054,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasFDerivAtFilter,,
HasFDerivAtFilter,4,3/4,Q636889,Derivative (multivariable calculus),formalized,Mid,FALSE,"Differentiable, DifferentiableAt, HasFDerivAt, fderiv",https://en.wikipedia.org/wiki/Derivative_multivariable_calculus,https://www.wikidata.org/wiki/Q636889,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasFDerivAtFilter,,
HasFDerivAtFilter,4,4/4,Q750432,Differential of a function,formalized,Mid,FALSE,"HasDerivAt, HasFDerivAt, deriv, fderiv",https://en.wikipedia.org/wiki/Differential_of_a_function,https://www.wikidata.org/wiki/Q750432,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=HasFDerivAtFilter,,
IsGalois,4,1/4,Q2020004,Galois extension,formalized,High,TRUE,"IsGalois.card_aut_eq_finrank, IsGalois.of_fixed_field, IsGalois.tfae, isGalois_iff",https://en.wikipedia.org/wiki/Galois_extension,https://www.wikidata.org/wiki/Q2020004,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsGalois,,
IsGalois,4,2/4,Q730384,Galois group,formalized,High,FALSE,"Field.absoluteGaloisGroup, Gal, IsGaloisGroup, Polynomial.Gal",https://en.wikipedia.org/wiki/Galois_group,https://www.wikidata.org/wiki/Q730384,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsGalois,,
IsGalois,4,3/4,Q766522,Fundamental theorem of Galois theory,formalized,High,FALSE,"InfiniteGalois.IntermediateFieldEquivClosedSubgroup, IsGalois.fixedField_eq_iff_fixingSubgroup_eq, IsGalois.galoisInsertionIntermediateFieldSubgroup, IsGalois.intermediateFieldEquivSubgroup",https://en.wikipedia.org/wiki/Fundamental_theorem_of_Galois_theory,https://www.wikidata.org/wiki/Q766522,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsGalois,,
IsGalois,4,4/4,Q92552,Galois theory,formalized,Top,TRUE,"IsGalois.card_aut_eq_finrank, IsGalois.intermediateFieldEquivSubgroup, Polynomial.Gal, solvableByRad",https://en.wikipedia.org/wiki/Galois_theory,https://www.wikidata.org/wiki/Q92552,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsGalois,,
IsLinearMap,4,1/4,Q15854269,Linear function,formalized,High,FALSE,"AffineMap, LinearMap, LinearMapClass",https://en.wikipedia.org/wiki/Linear_function,https://www.wikidata.org/wiki/Q15854269,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsLinearMap,,
IsLinearMap,4,2/4,Q1753188,Linearity,formalized,High,FALSE,"LinearEquiv, LinearMap, LinearMapClass",https://en.wikipedia.org/wiki/Linearity,https://www.wikidata.org/wiki/Q1753188,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsLinearMap,,
IsLinearMap,4,3/4,Q207643,Linear map,formalized,High,FALSE,"LinearEquiv, LinearMap, LinearMapClass, SemilinearMapClass",https://en.wikipedia.org/wiki/Linear_map,https://www.wikidata.org/wiki/Q207643,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsLinearMap,,
IsLinearMap,4,4/4,Q484637,Linear equation,formalized,Top,FALSE,"AffineMap, AffineSubspace, LinearMap",https://en.wikipedia.org/wiki/Linear_equation,https://www.wikidata.org/wiki/Q484637,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsLinearMap,,
IsManifold,4,1/4,Q188444,Differential geometry,formalized,Top,TRUE,"ChartedSpace, ContMDiff, ModelWithCorners, TangentBundle",https://en.wikipedia.org/wiki/Differential_geometry,https://www.wikidata.org/wiki/Q188444,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsManifold,,
IsManifold,4,2/4,Q203920,Manifold,formalized,Top,FALSE,"ChartedSpace, ModelWithCorners",https://en.wikipedia.org/wiki/Manifold,https://www.wikidata.org/wiki/Q203920,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsManifold,,
IsManifold,4,3/4,Q3552958,Differentiable manifold,formalized,High,TRUE,"ChartedSpace, ModelWithCorners, contDiffGroupoid",https://en.wikipedia.org/wiki/Differentiable_manifold,https://www.wikidata.org/wiki/Q3552958,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsManifold,,
IsManifold,4,4/4,Q484298,Surface (topology),formalized,High,FALSE,ChartedSpace,https://en.wikipedia.org/wiki/Surface_topology,https://www.wikidata.org/wiki/Q484298,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsManifold,,
IsOpen,4,1/4,Q179899,Topological space,formalized,Top,FALSE,"Continuous, TopologicalSpace, closure, interior",https://en.wikipedia.org/wiki/Topological_space,https://www.wikidata.org/wiki/Q179899,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsOpen,,
IsOpen,4,2/4,Q213363,Open set,formalized,High,TRUE,"TopologicalSpace, TopologicalSpace.Opens",https://en.wikipedia.org/wiki/Open_set,https://www.wikidata.org/wiki/Q213363,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsOpen,,
IsOpen,4,3/4,Q42989,Topology,formalized,Top,FALSE,"Continuous, Homeomorph, TopologicalSpace",https://en.wikipedia.org/wiki/Topology,https://www.wikidata.org/wiki/Q42989,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsOpen,,
IsOpen,4,4/4,Q621550,General topology,formalized,Top,FALSE,"CompactSpace, ConnectedSpace, Continuous, TopologicalSpace",https://en.wikipedia.org/wiki/General_topology,https://www.wikidata.org/wiki/Q621550,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=IsOpen,,
Isometry,4,1/4,Q21030012,Symmetry (geometry),formalized,Top,FALSE,"IsometryEquiv, MulAction.stabilizer",https://en.wikipedia.org/wiki/Symmetry_geometry,https://www.wikidata.org/wiki/Q21030012,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Isometry,,
Isometry,4,2/4,Q2431134,Symmetry in mathematics,formalized,Top,FALSE,"Equiv, Equiv.Perm, IsometryEquiv, MulAut",https://en.wikipedia.org/wiki/Symmetry_in_mathematics,https://www.wikidata.org/wiki/Q2431134,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Isometry,,
Isometry,4,3/4,Q740207,Isometry,formalized,High,TRUE,"IsometryClass, IsometryEquiv, isometry_iff_dist_eq",https://en.wikipedia.org/wiki/Isometry,https://www.wikidata.org/wiki/Q740207,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Isometry,,
Isometry,4,4/4,Q908686,Euclidean plane isometry,formalized,Mid,FALSE,"AffineIsometryEquiv, AffineSubspace.reflection, IsometryEquiv, reflection",https://en.wikipedia.org/wiki/Euclidean_plane_isometry,https://www.wikidata.org/wiki/Q908686,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Isometry,,
LinearEquiv,4,1/4,Q131030,Operator (mathematics),formalized,High,FALSE,"ContinuousLinearMap, LinearMap, Module.End",https://en.wikipedia.org/wiki/Operator_mathematics,https://www.wikidata.org/wiki/Q131030,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=LinearEquiv,,
LinearEquiv,4,2/4,Q1753188,Linearity,formalized,High,FALSE,"IsLinearMap, LinearMap, LinearMapClass",https://en.wikipedia.org/wiki/Linearity,https://www.wikidata.org/wiki/Q1753188,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=LinearEquiv,,
LinearEquiv,4,3/4,Q189112,Isomorphism,formalized,Top,FALSE,"Iso, MulEquiv, OrderIso, RingEquiv",https://en.wikipedia.org/wiki/Isomorphism,https://www.wikidata.org/wiki/Q189112,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=LinearEquiv,,
LinearEquiv,4,4/4,Q207643,Linear map,formalized,High,FALSE,"IsLinearMap, LinearMap, LinearMapClass, SemilinearMapClass",https://en.wikipedia.org/wiki/Linear_map,https://www.wikidata.org/wiki/Q207643,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=LinearEquiv,,
MeasurableSpace,4,1/4,Q10290214,Event (probability theory),formalized,High,FALSE,"IsProbabilityMeasure, MeasurableSet",https://en.wikipedia.org/wiki/Event_probability_theory,https://www.wikidata.org/wiki/Q10290214,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MeasurableSpace,,
MeasurableSpace,4,2/4,Q176623,Random variable,formalized,Top,FALSE,"AEMeasurable, IsProbabilityMeasure, Measurable, Measure.map",https://en.wikipedia.org/wiki/Random_variable,https://www.wikidata.org/wiki/Q176623,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MeasurableSpace,,
MeasurableSpace,4,3/4,Q217357,Σ-algebra,formalized,High,TRUE,"MeasurableSet, MeasurableSpace.generateFrom",https://en.wikipedia.org/wiki/-algebra,https://www.wikidata.org/wiki/Q217357,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MeasurableSpace,,
MeasurableSpace,4,4/4,Q516776,Measurable function,formalized,High,FALSE,"Measurable, MeasurableEquiv, MeasurableSet",https://en.wikipedia.org/wiki/Measurable_function,https://www.wikidata.org/wiki/Q516776,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MeasurableSpace,,
MeasureTheory.Measure.hausdorffMeasure,4,1/4,Q1379273,Surface area,formalized,High,TRUE,MeasureTheory.Measure.euclideanHausdorffMeasure,https://en.wikipedia.org/wiki/Surface_area,https://www.wikidata.org/wiki/Q1379273,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MeasureTheory.Measure.hausdorffMeasure,,
MeasureTheory.Measure.hausdorffMeasure,4,2/4,Q1412452,Fractal dimension,formalized,High,FALSE,"MeasureTheory.dimH, MeasureTheory.dimH_def, MeasureTheory.dimH_union",https://en.wikipedia.org/wiki/Fractal_dimension,https://www.wikidata.org/wiki/Q1412452,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MeasureTheory.Measure.hausdorffMeasure,,
MeasureTheory.Measure.hausdorffMeasure,4,3/4,Q565186,Hausdorff dimension,formalized,Mid,FALSE,"MeasureTheory.dimH, Real.dimH_univ_eq_finrank, dimH_def, dimH_univ_pi_fin",https://en.wikipedia.org/wiki/Hausdorff_dimension,https://www.wikidata.org/wiki/Q565186,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MeasureTheory.Measure.hausdorffMeasure,,
MeasureTheory.Measure.hausdorffMeasure,4,4/4,Q81392,Fractal,formalized,High,FALSE,"MeasureTheory.dimH, cantorSet",https://en.wikipedia.org/wiki/Fractal,https://www.wikidata.org/wiki/Q81392,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MeasureTheory.Measure.hausdorffMeasure,,
Metric.sphere,4,1/4,Q12507,Sphere,formalized,Top,TRUE,EuclideanGeometry.Sphere,https://en.wikipedia.org/wiki/Sphere,https://www.wikidata.org/wiki/Q12507,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Metric.sphere,,
Metric.sphere,4,2/4,Q17278,Circle,formalized,Top,FALSE,"Circle, EuclideanGeometry.Sphere, circleMap",https://en.wikipedia.org/wiki/Circle,https://www.wikidata.org/wiki/Q17278,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Metric.sphere,,
Metric.sphere,4,3/4,Q173817,Radius,formalized,High,FALSE,"EuclideanGeometry.Sphere, EuclideanGeometry.Sphere.radius, Metric.ball, Metric.closedBall",https://en.wikipedia.org/wiki/Radius,https://www.wikidata.org/wiki/Q173817,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Metric.sphere,,
Metric.sphere,4,4/4,Q838611,Ball (mathematics),formalized,High,FALSE,"Metric.ball, Metric.closedBall",https://en.wikipedia.org/wiki/Ball_mathematics,https://www.wikidata.org/wiki/Q838611,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Metric.sphere,,
Module.Dual,4,1/4,Q1755512,Duality (mathematics),formalized,High,TRUE,"Module.Dual.eval, Module.Dual.transpose, Opposite",https://en.wikipedia.org/wiki/Duality_mathematics,https://www.wikidata.org/wiki/Q1755512,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Module.Dual,,
Module.Dual,4,2/4,Q3555165,Covariance and contravariance of vectors,formalized,High,TRUE,"Basis.dualBasis, Basis.toDualEquiv, Module.Dual.eval, Module.Dual.transpose",https://en.wikipedia.org/wiki/Covariance_and_contravariance_of_vectors,https://www.wikidata.org/wiki/Q3555165,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Module.Dual,,
Module.Dual,4,3/4,Q579600,Functional (mathematics),formalized,High,TRUE,"LinearMap, StrongDual",https://en.wikipedia.org/wiki/Functional_mathematics,https://www.wikidata.org/wiki/Q579600,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Module.Dual,,
Module.Dual,4,4/4,Q752487,Dual space,formalized,Mid,TRUE,"LinearMap.dualMap, Module.Dual.eval, StrongDual, WeakDual",https://en.wikipedia.org/wiki/Dual_space,https://www.wikidata.org/wiki/Q752487,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Module.Dual,,
MonoidHom,4,1/4,Q215111,Homomorphism,formalized,High,TRUE,"AddMonoidHom, MonoidHomClass, MulHom, RingHom",https://en.wikipedia.org/wiki/Homomorphism,https://www.wikidata.org/wiki/Q215111,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MonoidHom,,
MonoidHom,4,2/4,Q83478,Group (mathematics),formalized,Top,FALSE,"AddGroup, CommGroup, Group, Subgroup",https://en.wikipedia.org/wiki/Group_mathematics,https://www.wikidata.org/wiki/Q83478,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MonoidHom,,
MonoidHom,4,3/4,Q868169,Group homomorphism,formalized,High,TRUE,"AddMonoidHom, MonoidHomClass, map_inv, map_mul",https://en.wikipedia.org/wiki/Group_homomorphism,https://www.wikidata.org/wiki/Q868169,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MonoidHom,,
MonoidHom,4,4/4,Q874429,Group theory,formalized,Top,FALSE,"CommGroup, Group, Subgroup",https://en.wikipedia.org/wiki/Group_theory,https://www.wikidata.org/wiki/Q874429,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=MonoidHom,,
Nat.digits,4,1/4,Q3059346,Hindu–Arabic numeral system,formalized,High,TRUE,"Nat.digits.injective, Nat.digits_ofDigits, Nat.ofDigits, Nat.ofDigits_digits",https://en.wikipedia.org/wiki/Hindu-Arabic_numeral_system,https://www.wikidata.org/wiki/Q3059346,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Nat.digits,,
Nat.digits,4,2/4,Q3913,Binary number,formalized,High,FALSE,"Nat.binaryRec, Nat.bit, Nat.bits, Nat.digits_two_eq_bits",https://en.wikipedia.org/wiki/Binary_number,https://www.wikidata.org/wiki/Q3913,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Nat.digits,,
Nat.digits,4,3/4,Q82828,Hexadecimal,formalized,Mid,TRUE,"Nat.digits.injective, Nat.ofDigits, Nat.ofDigits_digits",https://en.wikipedia.org/wiki/Hexadecimal,https://www.wikidata.org/wiki/Q82828,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Nat.digits,,
Nat.digits,4,4/4,Q82990,Numerical digit,formalized,High,TRUE,"Nat.digits.injective, Nat.ofDigits, Nat.ofDigits_digits",https://en.wikipedia.org/wiki/Numerical_digit,https://www.wikidata.org/wiki/Q82990,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Nat.digits,,
Nat.exists_infinite_primes,4,1/4,Q1506253,Euclid's theorem,formalized,High,TRUE,"Nat.Primes.infinite, Nat.infinite_setOf_prime, Nat.not_bddAbove_setOf_prime",https://en.wikipedia.org/wiki/Euclids_theorem,https://www.wikidata.org/wiki/Q1506253,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Nat.exists_infinite_primes,,
Nat.exists_infinite_primes,4,2/4,Q172891,Euclid's Elements,not_formalized,Top,FALSE,"EuclideanDomain, PythagoreanTriple",https://en.wikipedia.org/wiki/Euclids_Elements,https://www.wikidata.org/wiki/Q172891,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Nat.exists_infinite_primes,,
Nat.exists_infinite_primes,4,3/4,Q3240929,Largest known prime number,formalized,Mid,FALSE,"LucasLehmerTest, lucas_lehmer_sufficiency, mersenne",https://en.wikipedia.org/wiki/Largest_known_prime_number,https://www.wikidata.org/wiki/Q3240929,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Nat.exists_infinite_primes,,
Nat.exists_infinite_primes,4,4/4,Q49008,Prime number,formalized,Top,FALSE,"Nat.Prime, Nat.Primes, Nat.infinite_setOf_prime, Prime",https://en.wikipedia.org/wiki/Prime_number,https://www.wikidata.org/wiki/Q49008,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Nat.exists_infinite_primes,,
PythagoreanTriple,4,1/4,Q104962,Hypotenuse,formalized,High,FALSE,"angle_add_eq_arccos_of_inner_eq_zero, norm_add_sq_eq_norm_sq_add_norm_sq_iff_angle_eq_pi_div_two, norm_add_sq_eq_norm_sq_add_norm_sq_of_inner_eq_zero",https://en.wikipedia.org/wiki/Hypotenuse,https://www.wikidata.org/wiki/Q104962,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=PythagoreanTriple,,
PythagoreanTriple,4,2/4,Q158688,Right triangle,formalized,High,FALSE,"angle_eq_arccos_of_angle_eq_pi_div_two, dist_sq_eq_dist_sq_add_dist_sq_iff_angle_eq_pi_div_two, norm_add_sq_eq_norm_sq_add_norm_sq_iff_angle_eq_pi_div_two",https://en.wikipedia.org/wiki/Right_triangle,https://www.wikidata.org/wiki/Q158688,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=PythagoreanTriple,,
PythagoreanTriple,4,3/4,Q172891,Euclid's Elements,not_formalized,Top,FALSE,"EuclideanDomain, Nat.exists_infinite_primes",https://en.wikipedia.org/wiki/Euclids_Elements,https://www.wikidata.org/wiki/Q172891,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=PythagoreanTriple,,
PythagoreanTriple,4,4/4,Q208225,Pythagorean triple,formalized,Mid,TRUE,"PythagoreanTriple.IsClassified, PythagoreanTriple.IsPrimitiveClassified, PythagoreanTriple.classification, PythagoreanTriple.coprime_classification",https://en.wikipedia.org/wiki/Pythagorean_triple,https://www.wikidata.org/wiki/Q208225,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=PythagoreanTriple,,
Real,4,1/4,Q11205,Arithmetic,not_formalized,High,FALSE,"CommRing, Field, Semiring",https://en.wikipedia.org/wiki/Arithmetic,https://www.wikidata.org/wiki/Q11205,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Real,,
Real,4,2/4,Q11563,Number,not_formalized,Top,FALSE,Complex,https://en.wikipedia.org/wiki/Number,https://www.wikidata.org/wiki/Q11563,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Real,,
Real,4,3/4,Q12916,Real number,formalized,Top,TRUE,"Real.instArchimedean, Real.instConditionallyCompleteLinearOrder, Real.instField",https://en.wikipedia.org/wiki/Real_number,https://www.wikidata.org/wiki/Q12916,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=Real,,
